die Arbeitslosigkeit ;desempleo m,paro m;NOUN;Die Arbeitslosigkeit ist gesunken.
"der Arbeitsplatz, -""e";lugar m de trabajo [oder para trabajar],trabajo m,puesto m de trabajo,empleo m;NOUN;In der Industrie gibt es immer weniger Arbeitsplätze.
die Arbeitsstelle, -n;puesto m de trabajo;NOUN;Meine Frau hat eine neue Arbeitsstelle gefunden.
der ärger;"";NOUN;Ich hatte heute ärger im Büro. Ich habe mich mit einem Kollegen gestritten.
der Arm, -e;brazo m,manga f;NOUN;Mein Freund hat sich den Arm gebrochen.
die Art, -en ;clase f,tipo m,especie f,manera f,modo m,carácter m,naturaleza f;NOUN;Okra ist eine Gemüseart.
der Artikel, -;artículo m;NOUN;1. Ich habe einen interessanten Artikel gelesen.2. Im Deutschen gibt es drei Artikel: der, die, das.
"der Arzt, -""e";médico(-a) m (f),doctor(a) m (f);NOUN;1. Ich muss heute zum Arzt. 2. Wann warst du beim Zahnarzt?
 das Asyl;asilo m;NOUN;Viele Ausländer bitten in der Bundesrepublik um politisches Asyl.
der Aufenthalt, -e;estancia f,parada f,domicilio m,residencia f;NOUN;1. Der Zug hat in München nur 20 Minuten Aufenthalt.2. Haben Sie eine gültige Aufenthaltserlaubnis?3. Wir wünschen Ihnen einen angenehmen Aufenthalt.
die Aufforderung, -en;invitación f a,requerimiento m de,exhortación f a,mandato m de,exigencia f de;NOUN;Sie erhalten eine Zahlungsaufforderung.
die Aufgabe, -n;tarea f,cometido m,obligación f,deber m,deberes m pl,ejercicio m,problema m,cese m,dimisión f,liquidación f,rendición f,retirada f,abandono m de,renuncia f a,facturación f,expedición f,envío m,inserción f;NOUN;1. Hast du deine Hausaufgaben für die Schule schon gemacht?2. Das ist nicht meine Aufgabe.
die Aufnahme, -n;recibimiento m,acogida f,alojamiento m,hospedaje m,recepción f,admisión f en,ingreso m en,incorporación f a/en,grabación f,foto(grafía) f,toma f,comienzo m,captación f;NOUN;Bringen Sie bitte Ihre Röntgenaufnah- men zur nächsten Sprechstunde mit.
"der Auftrag, -""e";orden f,encargo m,pedido m,mandato m,misión f,comisión f,tarea f,mano f,capa f;NOUN;1. Ich komme im Auftrag von Frau Müller und soll Ihnen diesen Brief abgeben. 2. Im Moment hat die Firma besonders viele Aufträge.
"der Aufzug, -""e";despliegue m,acercamiento m,llegada f,ascensor m,elevador m AmC, Mex,montacargas m inv,pinta f,escena f,acto m;NOUN;Der Aufzug ist leider wieder kaputt.
 das Auge, -n;ojo m,vista f,punto m,grillo m;NOUN;Meine beiden Kinder haben blaue Augen.
der Augenblick, e;momento m,instante m;NOUN;1. Ich wollte gerade parken. In dem Augenblick ist ein Wagen aus der Ausfahrt gekommen. 2. Einen Augenblick, bitte!
die Ausbildung, -en;formación f profesional;NOUN;1. Ich habe meine Ausbildung abgeschlossen. 2. Mit deiner guten Ausbildung findest du sicher eine Arbeit.
"der Ausbildungsplatz, -""e";puesto m de aprendizaje;NOUN;Mein Neffe sucht nach der Schule einen Ausbildungsplatz als Kfz-Mechaniker.
"der Ausdruck, -""e";término m,palabra f,expresión f,giro m,impreso m,manifestación f;NOUN;1. Diesen Ausdruck habe ich noch nie gehört.2. Machen Sie doch bitte einen Ausdruck von der E-Mail.
die Ausfahrt, -en;salida f;NOUN;1. Hier ist eine Ausfahrt, da dürfen Sie nicht parken.2. Wie weit ist es noch bis zur Ausfahrt Freiburg?
"der Ausflug, -""e";excursión f;NOUN;Am Wochenende machen wir mit Freunden einen Ausflug nach Heidelberg.
die Ausgabe, -n;distribución f,reparto m,entrega f,emisión f,despacho m,edición f,número m,salida f,gastos m pl;NOUN;1. Wie hoch sind Ihre Ausgaben? 2. Wo ist die Essensausgabe? 3. Wo steht das? In welcher Ausgabe?
"der Ausgang, -""e ";(puerta f de) salida f,boca f,paseo m,(día m de) salida f,resultado m,desenlace m,éxito m,origen m,punto m de partida;NOUN;Wo ist der Ausgang bitte?
die Aushilfe, -n;ayuda f,auxiliar mf,suplente mf;NOUN;Wir suchen eine freundliche Aushilfe für unser Geschäft.
"die Auskunft, -""e";información f,referencias f pl de;NOUN;1. Ich hätte gern eine Auskunft. 2. Die Firma hat eine neue Nummer. Bitte, rufen Sie die Auskunft an.
das Ausland;(país m ) extranjero m;NOUN;Wir fahren im Urlaub meistens ins Ausland.
 der Ausländer, -;extranjero(-a) m (f);NOUN;Viele Ausländer lernen in der Volkshochschule Deutsch.
die Ausnahme, -n ;excepción f;NOUN;1. Normalerweise muss ich am Wochenende arbeiten. Aber heute ist eine Ausnahme. 2. Mit Ausnahme der Fahrtkosten müssen Sie alles selbst bezahlen.
die Aussicht, -en;vista f de,panorama m de,perspectiva f de,esperanza f de;NOUN;1. Von diesem Turm hat man eine tolle Aussicht. 2. Mit mehreren Fremdsprachen hat man gute Aussichten, eine Stelle zu bekommen.
die Aussprache;pronunciación f,acento m,discusión f,debate m;NOUN;Ali hat eine gute Aussprache.
die Ausstellung, -en;exposición f,expedición f,extensión f por,puesta f;NOUN;1. Wir waren mit der Lehrerin in einer Ausstellung. 2. Die Ausstellung eines neuen Passes dauert zwei Wochen.
der Ausweis, -e ;documento m,carnet m de miembro,carnet m de estudiante,documento m nacional de identidad,relación f;NOUN;Darf ich mal Ihren Ausweis sehen?
der Auszubildende, -n;"";NOUN;Der Meister kümmert sich um die Auszubildenden.
das Auto, -s ;coche m;NOUN;Mario fährt mit dem Auto zur Arbeit.
die Autobahn, -en;autopista f;NOUN;Das Dorf liegt direkt an der Autobahn.
der Automat, -en;autómata m,distribuidor m automático,máquina f fam,cajero m (automático);NOUN;1. Zigaretten bekommst du am Automaten. 2. Der Fahrkartenautomat ist auf dem Bahnsteig.
das Baby, -s;bebé m,nene m;NOUN;Meine Freundin hat ein Baby bekommen.
 der Babysitter, -;baby sitter mf,canguro mf;NOUN;Wir wollen am Samstagabend zu Freunden gehen. Deshalb brauche ich einen Babysitter für unsere kleine Tochter.
die Bäckerei, -en;panadería f,tahona f,galletas f pl y repostería;NOUN;Wir kaufen unser Brot immer in der Bäckerei am Markt.
"das Bad, -""er";baño m,(agua m para el) baño m,(cuarto m de) baño m,baños m pl,balneario m;NOUN;1. Nach einem warmen Bad fühlt man sich gleich viel besser. 2. Ich möchte ein Zimmer mit Bad.
die Badewanne, -n;bañera f;NOUN;Jetzt gehe ich erst einmal in die Badewanne.
 die Bahn, -en;camino m,paso m,tren m,ferrocarril m,tira f,calle f,vía f,órbita f,trayectoria f;NOUN;1. Ich komme mit der Bahn. 2. Mein Mann arbeitet bei der Bahn.
die Straßenbahn, -en;tranvía m;NOUN;Nehmen Sie die Straßenbahn Nr. 16.
 die U-Bahn, -en;metro m;NOUN;Die letzte U-Bahn geht um 23.15 Uhr.
"der Bahnhof, -""e";estación f (de ferrocarril);NOUN;1. Ich bringe Sie zum Bahnhof. 2. Wo ist der Bahnhof?
 der Bahnsteig, -e;andén m;NOUN;Der Zug fährt heute nicht von Bahn- steig 5, sondern von Bahnsteig 7 ab.
der Balkon, -e ;balcón m,palco m;NOUN;Die Wohnung hat auch einen kleinen Balkon.
"der Ball, -""e";pelota f,balón m,baile m;NOUN;1. Ich spiele gern mit meinen Kindern Ball.2. Mein Sohn spielt am liebsten mit dem roten Ball.
die Banane, -n ;plátano m;NOUN;Ein Kilo Bananen, bitte.
"die Bank, -""e/die Bank, -en";banco m,banquillo m,banco m de arena,banca f;NOUN;1. Kommt, wir setzen uns auf die Bank da vorne.2. Bei welcher Bank haben Sie Ihr Konto?
die Bankleitzahl, -en;código m de identificación bancaria;NOUN;Bitte geben Sie Ihre Bankleitzahl an. 
das Bargeld;dinero m en metálico,dinero m efectivo [oder al contado];NOUN;Ich habe kein Bargeld mehr. 
"der Bart, -""e";barba f,bigote(s) m (pl),paletón m;NOUN;John trägt jetzt einen Bart.
die Batterie, -n;pila f,batería f;NOUN;Bringst du bitte Batterien mit?
" der Bauch, -""e";vientre m,barriga f,panza f,tripa f fam,casco m;NOUN;Mir tut der Bauch weh.
der Bau, -ten;construcción f,edificación f,obra f,chirona f,constitución f,complexión f,edificio m,madriguera f;NOUN;1. Ich wohne in einer Neubauwohnung. 2. Unser Haus ist ein Altbau.
die Baustelle, -n;obras f pl;NOUN;Wir müssen die Baustelle umfahren. 
der Bauer, -n;peón m,≈ sota f,jaula f,agricultor(a) m (f),labrador(a) m (f),campesino(-a) m (f),concho(-a) m (f) AmC,patán m,rústico(-a) m (f),paleto(-a) m (f);NOUN;Wir kaufen unser Gemüse beim Bauern.
"der Baum, -""e";árbol m;NOUN;1. Wir haben zwei Bäume im Garten. 2. Vorsicht, fahr nicht an den Baum.
der Beamte, -n;"";NOUN;Mein Mann ist Beamter.
die Bedienungsanleitung, -en;instrucciones f pl de manejo,modo m de empleo;NOUN;Die Bedienungsanleitung verstehe ich nicht.
die Bedingung, -en;condición f,condiciones f pl;NOUN;"1. Wenn Sie unsere Bedingungen akzeptieren, können wir einen Vertrag machen. 2. Wir haben in unserem Betrieb sehr
gute Arbeitsbedingungen."
der Beginn;comienzo m,inicio m;NOUN;Tut mir leid. Nach Beginn der Vorstellung können wie Sie nicht mehr hereinlassen.
die Begründung, -en;motivo m,causa f,fundación f;NOUN;Der Hausbesitzer hat mir ohne Begründung gekündigt.
die Behörde, -n;autoridad f,administración f;NOUN;Sie erhalten ein Schreiben von der Ausländerbehörde.
das Bein, -e;pierna f,pata f,hueso m;NOUN;Andreas hat sich das Bein gebrochen.
das Beispiel, -e ;ejemplo m;NOUN;Können Sie mir ein Beispiel sagen?
"der Beitrag, -""e";contribución f,aportación f,cuota f,artículo m;NOUN;1. Die Krankenkasse hat die Beiträge erhöht. 2. Ich zahle den Mitgliedsbeitrag für den Sportverein alle drei Monate.
der Bekannte, -n;"";NOUN;1. In Hannover wohnen Bekannte von mir.2. Ein Bekannter von mir heißt Klaus.
der Beleg, -e;recibo m,comprobante m,prueba f,testimonio m;NOUN;Brauchen Sie einen Beleg?
das Benzin;gasolina f,nafta f CSur,bencina f;NOUN;1. Das Benzin soll wieder teurer werden. 2. Dieses Auto fährt mit Benzin.
die Beratung;consejo m,asesoramiento m,discusión f,deliberación f;NOUN;Kommen Sie einfach am Mittwoch in die Beratung.
 der Bereich, -e;zona f,área f,terreno m,sector m,competencia f;NOUN;1. In welchem Bereich möchten Sie arbeiten?2. Umfahren Sie den Baustellenbereich.
der Berg, -e;monte m,montaña f,montón m;NOUN;1. Die Zugspitze ist der höchste Berg in Deutschland. 2. Wir fahren jeden Sonntag in die Berge. 3. Auf dem Berg haben wir ein Picknick gemacht.
der Bericht, -e;informe m,reportaje m,parte m;NOUN;Ich habe gestern einen interessanten Bericht gelesen.
 der Beruf, -e;profesión f;NOUN;Was sind Sie von Beruf?
die Beschäftigung ;ocupación f,actividad f,trabajo m,empleo m,dedicación f a;NOUN;Ich suche eine Halbtagsbeschäftigung, weil ich ein kleines Kind habe.
der Bescheid, -e;información f,aviso m,respuesta f,contestación f;NOUN;Den endgültigen Bescheid erhalten Sie in etwa vier Wochen.
die Bescheinigung, -en;certificación f,certificado m;NOUN;Für den Kurs bekommen Sie eine Teilnahmebescheinigung.
die Beschreibung, -en;descripción f,instrucciones f pl de uso;NOUN;Eine Beschreibung des Geräts liegt bei. 
die Besprechung, -en;conferencia f,reunión f,entrevista f,reseña f,crítica f;NOUN;Tut mir leid, Herr Schmidt ist noch in einer Besprechung.
die Besserung;mejora f,mejoría f,restablecimiento m;NOUN;Gute Besserung!
die Bestätigung, -en;confirmación f,comprobación f,confirmación f escrita,certificado m,legalización f,(acuse m de) recibo m;NOUN;Ich brauche eine schriftliche Bestätigung für das Amt.
der Besuch, -e;visita f,asistencia f;NOUN;1. Wir bekommen Besuch. 2. Ich mache einen Besuch im Krankenhaus. 3. Ich bin hier nur zu Besuch.
"der Betrag, -""e";suma f,importe m,total m;NOUN;Bitte überweisen Sie den Betrag auf unser Konto.
die Betreuung;asistencia f,cuidado m,responsabilidad f,asesoría f,tutoría f,tramitación f,gestión f,asistente mf;NOUN;Für Mütter bieten wir Kurse mit Kinderbetreuung an.
der Betrieb, -e;empresa f,taller m,personal m,marcha f,funcionamiento m,tumulto m,gentío m;NOUN;1. In diesem Betrieb arbeiten zehn Leute. 2. Kurz vor Weihnachten ist in den Kaufhäusern immer viel Betrieb. 3. Der Aufzug ist außer Betrieb.
"der Betriebsrat, -""e";comité m de empresa,consejo m de empresa,representante mf del comité de empresa;NOUN;Gibt es in Ihrer Firma einen Betriebsrat?
das Bett, -en;cama f,lecho m elev,cauce m,lecho m,edredón m;NOUN;1. Frau Keller glaubt, dass ihr Mann sie betrügt. 2. Die Rechnung stimmt nicht. Der Kellner hat mich betrogen.
die Bevölkerung;población f;NOUN;Wenn Sie betrunken Auto fahren, verlieren Sie Ihren Führerschein.
die Bewegung, -en;movimiento m,emoción f;NOUN;1. Ich kann mich vor Schmerzen kaum noch bewegen.2. Ich kann meinen Finger nicht mehr bewegen.
der Beweis, -e;prueba f,muestra f;NOUN;Wir können beweisen, dass Sie bei Rot über die Ampel gefahren sind.
die Bewerbung, -en;solicitud f;NOUN;1. Ich habe mich um diese Stelle beworben.2. Peter will sich bei Siemens bewerben. 3. Ich habe mich als Kellner beworben.
der Bewohner, -;habitante mf;NOUN;1. Wohin soll ich meine Bewerbung schicken?2. Hilfst du mir bei meiner Bewerbung?
die Beziehung, -en;relación f,aspecto m,relación f entre,relación f amorosa;NOUN;Hast du die Rechnung schon bezahlt?
die Bibliothek, -en ;biblioteca f;NOUN;Wir haben gute Beziehungen zu unseren Nachbarn.
das Bier;cerveza f;NOUN;Sie finden das Buch in der Bibliothek. Ein Bier, bitte!
"der Biergarten, -""";cervecería f al aire libre;NOUN;Im Sommer gehen wir sonntags gerne in einen Biergarten.
das Bild, -er;cuadro m,pintura f,ilustración f,figura f,imagen f,foto f,idea f,aspecto m,metáfora f;NOUN;1. Hast du das Bild gemalt? 2. Ein Bild von meinen Kindern hängt über meinem Schreibtisch.
der Bildschirm, -e;pantalla f,monitor m;NOUN;1. Ich brauche einen größeren Bildschirm für meinen Computer. 2. Wir haben einen Fernsehapparat mit einem sehr großen Bildschirm.
die Birne, -n;pera f,bombilla f,coco m;NOUN;Magst du Birnen?
die Bitte, -n ;ruego m,solicitud f;NOUN;1. Eine Tasse Kaffee bitte! 2. Bitte schön! 3. Wie bitte? Was haben Sie gesagt? 4. Sprechen Sie bitte langsam.
"das Blatt, -""er";hoja f,página f,periódico m,revista f,carta f,pala f;NOUN;2. Haben Sie ein Blatt Papier für mich? Als wir abfuhren, war blauer Himmel.
der Bleistift, -e ;lápiz m;NOUN;Hast du einen Bleistift für mich?
der Blick, -e;mirada f,vistazo m,ojeada f,vista f,panorama m;NOUN;Von hier hat man einen tollen Blick über die Stadt.
der Blitz, -e;rayo m,relámpago m,flash m;NOUN;1. Was für ein Gewitter. Hast du den Blitz gesehen?2. Hast du das Foto mit Blitz gemacht?
die Blume, -n;flor f,bouquet m,aroma m,espuma f;NOUN;Wir haben meiner Mutter zum Geburtstag Blumen geschenkt.
die Bluse, -n;blusa f;NOUN;Ich hätte gerne eine weiße Bluse.
das Blut;sangre f;NOUN;Der Verletzte hat viel Blut verloren.
"der Boden, -""";tierra f,terreno m,suelo m,fondo m,desván m,ático m,balda f,territorio m,base f,fundamento m;NOUN;1. Die Bücher lagen alle auf dem Boden. 2. Auf diesem Boden wächst Gemüse besonders gut.
"der Bogen, -""";curva f,arco m,hoja f,pliego m;NOUN;Ich hätte gern drei Bögen Geschenkpapier.
die Bohne, -n ;judía f,alubia f,poroto m AmS,grano m de café;NOUN;Ich esse gern Bohnen.
das Bonbon, -s ;caramelo m;NOUN;Unser Sohn isst sehr gerne Bonbons.
das Boot, -e ;barca f,chalupa f;NOUN;An diesem See kann man Boote mieten.
die Botschaft, -en;mensaje m,noticia f,embajada f;NOUN;Das Visum habe ich von der Botschaft bekommen.
der Braten, -;asado m;NOUN;Nehmen Sie noch etwas Soße zum Braten?
die Breite, -n;ancho m,anchura f,extensión f,latitud f,tosquedad f,basteza f;NOUN;Welche Maße hat der Tisch? – Länge: 1 m, Breite: 80 cm, Höhe: 1,20 m.
die Bremse, -n;freno m,tábano m;NOUN;Du musst unbedingt die Bremsen kontrollieren lassen.
der Brief, -e ;carta f,mensaje m;NOUN;Ich schreibe nicht gern Briefe.
"der Briefkasten, ""-";buzón m (de correo);NOUN;1. Ist hier in der Nähe ein Briefkasten? 2. Hol bitte mal die Zeitung aus dem Briefkasten.
die Briefmarke, -n;sello m;NOUN;Briefmarken bekommen Sie am Schalter 7.
der Briefträger, - ;cartero(-a) m (f);NOUN;War der Briefträger schon da? 
"der Briefumschlag, -""e";sobre m,cierro m Chil;NOUN;Ich hätte gern 50 Briefumschläge.
die Brille, -n;gafas f pl,anteojo m,(tabla f del) asiento m del inodoro;NOUN; Ich brauche eine neue Brille.
die Broschüre, -n ;folleto m;NOUN;In der Broschüre finden Sie die neuesten Informationen.
das Brot, -e;pan m;NOUN;1. Brot kaufe ich immer beim Bäcker, nicht im Supermarkt. 2. Was möchtest du aufs Brot haben? 3. Nimm noch ein paar belegte Brote für die Fahrt mit.
das Brötchen, - ;panecillo m;NOUN;Ich hole nur schnell ein paar Brötchen zum Frühstück.
die Brücke, -n;puente m,alfombra f corta;NOUN;Fahren Sie über die nächste Brücke und dann rechts.
"der Bruder, -""";hermano m,fraile m,fray m,tipo m,tío m;NOUN;Mein jüngster Bruder geht noch zur Schule.
die Brust ;pecho m,seno m,casco m Peru,pechuga f;NOUN;Ich habe Schmerzen in der Brust.
"das Buch, -""er";libro m,obra f,guión m,libro(s) m (pl);NOUN;Haben Sie ein Buch über die Geschichte von Berlin?
die Buchhandlung, -en ;librería f;NOUN;In der Buchhandlung in der Stadt haben sie das Buch sicher.
die Bücherei, -en;biblioteca f;NOUN;Die Stadtbücherei hat bereits geschlossen.
der Buchstabe, -n;letra f,carácter m;NOUN;1. Gibt es diesen Buchstaben auch in deiner Muttersprache? 2. Mein Name ist Kardaz. – Buchstabe K ist in Zimmer 3.
der Bürger, -;ciudadano(-a) m (f),habitante mf,vecino(-a) m (f),burgués(-esa) m (f);NOUN;Wenn Sie deutscher Staatsbürger sind, dürfen Sie wählen.
das Bürgerbüro, -s;"";NOUN;Wenn Sie Fragen zur Wahl haben, können Sie ins Bürgerbüro gehen.
der Bürgersteig, -e ;acera f;NOUN;Hier ist Parken auf dem Bürgersteig erlaubt.
das Büro, -s;oficina f,despacho m,archivo m Col;NOUN;1. Unser Büro bleibt samstags geschlossen. 2. Ich möchte in einem Büro arbeiten.
die Bürste, -n;cepillo m;NOUN;1. Hast du eine Bürste? Meine Schuhe sind so schmutzig. 2. Ich brauche eine Bürste für meine Haare.
die Zahnbürste, -n ;cepillo m de dientes;NOUN;Ich brauche eine neue Zahnbürste.
der Bus, -se;autobús m,bus m,camión m Mex,guagua f Cuba, PRico,conductor m común;NOUN;1. Wann kommt der nächste Bus? 2. Ich fahre meistens mit dem Bus.
die Butter;mantequilla f;NOUN;Ich möchte nur Butter aufs Brot.
das Café, -s ;"";NOUN;Hier in der Nähe ist ein Café. Lass uns einen Kaffee trinken.
das Camping ;camping m;NOUN;Wir machen gern Camping-Urlaub, weil das nicht so teuer ist.
die CD, -s;CD m,CD f,CD nt,Demokratische Zentrumspartei f,SC m,SV m;NOUN;Ich habe mir eine neue CD gekauft. Wie findest du die Musik?
die CD-ROM, -s ;CD-ROM m,cederrón m,CD-ROM f;NOUN;Mein Computer hat ein CD-ROM- Laufwerk.
die Chance, -n;oportunidad f de,ocasión f de,perspectiva f de,posibilidad f de;NOUN;Mein Mann hat gute Chancen, die Stelle zu bekommen.
